DateTime,Air temperature - average (°C),Relative humidity (%),Precipitation (mm),Solar radiation - horizontal (Wh/m²),Atmospheric pressure (kPa),Wind speed (m/s),Earth temperature (°C)
22-07-2019 22:00,21.02,72.12%,0.02,0,100.08,5.22,20.97
22-07-2019 23:00,20.2,75.00%,0.02,0,100.11,5.53,20.64
23-07-2019 00:00,19.52,79.44%,0.02,0,100.12,5.57,20.4
23-07-2019 01:00,19.02,83.38%,0.12,0,100.12,5.5,20.22
23-07-2019 02:00,18.65,85.44%,0.06,0,100.12,5.15,20.04
23-07-2019 03:00,18.4,86.12%,0.04,0,100.13,4.74,19.86
23-07-2019 04:00,18.16,86.00%,0.02,0,100.15,4.34,19.7
23-07-2019 05:00,18.33,84.44%,0.02,34.84,100.17,4.1,20.21
23-07-2019 06:00,18.92,80.38%,0.01,162.35,100.19,3.88,21.05
23-07-2019 07:00,20.19,71.19%,0.02,339.94,100.21,2.98,22.26
23-07-2019 08:00,22.55,56.31%,0.01,535.51,100.21,2.39,23.81
23-07-2019 09:00,23.8,52.00%,0.01,694.12,100.19,2.84,24.68
23-07-2019 10:00,24.49,49.88%,0.01,801.28,100.17,3.22,25.21
23-07-2019 11:00,24.98,48.75%,0,854.45,100.15,3.26,25.61
23-07-2019 12:00,25.33,48.62%,0,837.29,100.12,3.13,25.85
23-07-2019 13:00,25.62,48.19%,0,779.91,100.08,2.97,25.9
23-07-2019 14:00,25.84,47.88%,0.01,695.49,100.05,2.75,25.79
23-07-2019 15:00,26.01,47.31%,0.02,588.51,100.03,2.5,25.61
23-07-2019 16:00,25.82,48.25%,0.04,440.42,100.04,2.39,24.79
23-07-2019 17:00,25.24,51.62%,0.02,275.71,100.07,2.67,23.71
23-07-2019 18:00,24.37,57.69%,0,118.98,100.14,3.29,22.81
23-07-2019 19:00,23.44,60.31%,0,17.98,100.23,4.57,22.02
23-07-2019 20:00,22.58,60.50%,0,0,100.31,6.43,21.64
23-07-2019 21:00,21.69,64.62%,0,0,100.35,6.91,21.33
23-07-2019 22:00,21.03,69.06%,0,0,100.36,6.42,20.97
23-07-2019 23:00,20.55,73.19%,0.01,0,100.37,5.83,20.69
24-07-2019 00:00,20.12,76.69%,0.08,0,100.38,5.44,20.42
24-07-2019 01:00,19.62,81.12%,0.03,0,100.4,5.22,20.19
24-07-2019 02:00,19.37,83.56%,0.04,0,100.43,5.08,20.17
24-07-2019 03:00,19.19,85.62%,0.07,0,100.46,4.68,20.21
24-07-2019 04:00,18.94,87.88%,0.06,0,100.5,4.44,20.14
24-07-2019 05:00,18.79,89.50%,0.06,32.27,100.55,4.34,20.24
24-07-2019 06:00,19.22,86.81%,0.07,168.1,100.59,4.12,20.96
24-07-2019 07:00,20.19,78.50%,0.07,340.96,100.62,3.45,21.96
24-07-2019 08:00,21.48,69.12%,0.05,519.43,100.64,2.6,23.23
24-07-2019 09:00,22.75,60.50%,0.05,673,100.65,1.99,24.3
24-07-2019 10:00,23.81,54.56%,0.03,787.95,100.64,1.83,25.01
24-07-2019 11:00,24.45,54.19%,0.02,826.13,100.62,1.83,25.48
24-07-2019 12:00,24.85,54.81%,0.01,809,100.59,1.97,25.67
24-07-2019 13:00,25.22,53.56%,0.01,782.74,100.55,2.24,25.69
24-07-2019 14:00,25.48,52.62%,0,725.13,100.52,2.45,25.43
24-07-2019 15:00,25.58,51.81%,0,609.15,100.49,2.59,24.93
24-07-2019 16:00,25.5,51.56%,0,456.55,100.47,2.61,24.26
24-07-2019 17:00,25.25,52.50%,0,288.97,100.47,2.63,23.71
24-07-2019 18:00,24.65,55.88%,0,124.79,100.51,2.75,22.93
24-07-2019 19:00,23.3,62.38%,0,18.92,100.56,3.03,21.62
24-07-2019 20:00,22.44,62.44%,0,0,100.63,3.81,21.06
24-07-2019 21:00,21.9,61.44%,0,0,100.68,4.39,20.94
24-07-2019 22:00,21.35,63.69%,0,0,100.7,4.17,20.76
24-07-2019 23:00,20.99,65.81%,0,0,100.73,3.63,20.64
25-07-2019 00:00,20.69,67.81%,0,0,100.74,3.22,20.5
25-07-2019 01:00,20.37,69.56%,0,0,100.76,3.11,20.35
25-07-2019 02:00,20.19,70.44%,0,0,100.79,3.1,20.48
25-07-2019 03:00,19.97,71.44%,0.01,0,100.83,3.52,20.58
25-07-2019 04:00,19.39,76.69%,0.02,0,100.89,4.08,20.51
25-07-2019 05:00,19.2,80.75%,0.01,30.52,100.93,4.63,20.61
25-07-2019 06:00,19.55,80.69%,0,164.2,100.96,5.02,21.05
25-07-2019 07:00,20.42,76.12%,0.02,351.14,100.99,5.3,21.92
25-07-2019 08:00,21.87,69.62%,0.05,525.8,100.99,5.24,23.15
25-07-2019 09:00,23.51,63.94%,0.06,678.43,100.98,4.77,24.26
25-07-2019 10:00,24.67,61.88%,0.08,796.43,100.95,4.14,25.09
25-07-2019 11:00,25.38,61.81%,0.11,860.86,100.92,3.59,25.58
25-07-2019 12:00,25.93,60.44%,0.18,846.67,100.9,3.4,25.77
25-07-2019 13:00,26.32,58.75%,0.28,774.81,100.87,3.19,25.74
25-07-2019 14:00,26.52,57.38%,0.32,687.55,100.86,3,25.47
25-07-2019 15:00,26.73,56.06%,0.29,561.02,100.85,2.91,25.39
25-07-2019 16:00,26.74,55.31%,0.21,399.27,100.83,2.85,25
25-07-2019 17:00,26.48,56.12%,0.06,237.47,100.84,2.76,24.28
25-07-2019 18:00,25.74,61.31%,0.01,98.59,100.86,2.86,23.41
25-07-2019 19:00,24.34,67.88%,0,15.88,100.9,3.63,22.29
25-07-2019 20:00,23.47,70.06%,0,0,100.95,4.57,21.77
25-07-2019 21:00,22.9,72.94%,0,0,100.99,4.73,21.53
25-07-2019 22:00,22.47,75.69%,0,0,101.02,4.48,21.3
25-07-2019 23:00,22.2,77.62%,0,0,101.06,4.15,21.08
26-07-2019 00:00,21.97,78.81%,0,0,101.09,3.9,20.91
26-07-2019 01:00,21.73,79.44%,0,0,101.12,3.71,20.76
26-07-2019 02:00,21.48,79.75%,0,0,101.14,3.39,20.61
26-07-2019 03:00,21.26,79.88%,0,0,101.16,3,20.46
26-07-2019 04:00,21.01,79.56%,0,0,101.2,2.68,20.31
26-07-2019 05:00,20.98,78.31%,0,29.3,101.23,2.45,20.83
26-07-2019 06:00,21.58,75.69%,0,165.23,101.25,2.38,22.15
26-07-2019 07:00,22.48,74.00%,0.02,341.88,101.28,2.15,23.3
26-07-2019 08:00,24.62,65.62%,0.02,518.55,101.3,2.08,24.65
26-07-2019 09:00,25.54,63.38%,0.02,671.27,101.32,2.26,25.51
26-07-2019 10:00,25.99,61.75%,0.02,736.45,101.33,2.69,26.04
26-07-2019 11:00,26.25,60.81%,0.02,783.12,101.32,3.14,26.33
26-07-2019 12:00,26.46,59.75%,0.02,772.22,101.29,3.52,26.45
26-07-2019 13:00,26.62,58.81%,0.02,717.52,101.25,3.72,26.4
26-07-2019 14:00,26.7,58.06%,0.01,640.58,101.21,3.77,26.2
26-07-2019 15:00,26.71,57.56%,0.01,533.5,101.17,3.8,25.92
26-07-2019 16:00,26.59,57.19%,0,402.86,101.14,3.82,25.42
26-07-2019 17:00,26.28,57.69%,0,259.71,101.13,3.85,24.68
26-07-2019 18:00,25.62,60.62%,0,112.66,101.12,3.65,23.7
26-07-2019 19:00,24.33,66.69%,0,15.95,101.13,3.32,22.4
26-07-2019 20:00,23.63,69.31%,0,0,101.15,3.34,21.92
26-07-2019 21:00,23.23,70.94%,0,0,101.17,3.22,21.65
26-07-2019 22:00,22.87,72.75%,0,0,101.17,3.1,21.4
26-07-2019 23:00,22.59,74.50%,0,0,101.17,3.06,21.22
27-07-2019 00:00,22.33,76.12%,0,0,101.15,3.13,21.09
27-07-2019 01:00,22.05,78.56%,0,0,101.14,3.28,20.99
27-07-2019 02:00,21.75,82.38%,0,0,101.13,3.54,20.92
27-07-2019 03:00,21.48,87.00%,0.01,0,101.14,3.86,20.89
27-07-2019 04:00,21.22,91.44%,0.01,0,101.16,4.13,20.86
27-07-2019 05:00,21.29,93.75%,0,29.93,101.16,4.26,21.41
27-07-2019 06:00,21.98,92.25%,0.01,156.69,101.13,4.39,22.55
27-07-2019 07:00,22.88,86.94%,0.04,326.59,101.07,4.25,23.54
27-07-2019 08:00,24.16,76.56%,0.04,485.7,101.01,4.8,24.17
27-07-2019 09:00,25.06,69.62%,0.04,606.24,100.99,5.7,24.47
27-07-2019 10:00,26.04,63.75%,0.08,553.82,100.99,6.58,25.53
27-07-2019 11:00,26.56,61.00%,0.16,562.29,100.94,6.53,25.99
27-07-2019 12:00,26.77,60.38%,0.24,633.62,100.86,6.15,26.15
27-07-2019 13:00,26.83,60.12%,0.2,728.72,100.81,6.26,25.8
27-07-2019 14:00,26.6,60.94%,0.22,566.34,100.79,6.44,24.93
27-07-2019 15:00,26.16,63.69%,0.24,534.88,100.75,6,24.23
27-07-2019 16:00,26.01,65.00%,0.16,419.12,100.69,5.62,24.1
27-07-2019 17:00,26.02,64.31%,0.08,257.73,100.63,5.86,24.09
27-07-2019 18:00,25.55,66.50%,0.04,109.08,100.61,5.48,23.58
27-07-2019 19:00,24.77,70.38%,0.06,17.07,100.59,5.12,22.91
27-07-2019 20:00,24.3,73.31%,0.09,0,100.62,5.59,22.65
27-07-2019 21:00,23.91,76.88%,0.08,0,100.64,5.97,22.49
27-07-2019 22:00,23.65,80.25%,0.08,0,100.62,6.39,22.47
27-07-2019 23:00,23.39,83.44%,0.14,0,100.57,6.55,22.38
28-07-2019 00:00,23.02,86.75%,0.19,0,100.52,6.64,22.15
28-07-2019 01:00,22.75,89.38%,0.03,0,100.46,6.84,22.08
28-07-2019 02:00,22.59,90.94%,0.04,0,100.42,7.24,22.05
28-07-2019 03:00,22.62,91.12%,0.12,0,100.4,7.5,22.07
28-07-2019 04:00,22.72,90.62%,0.21,0,100.41,7.04,22.08
28-07-2019 05:00,22.69,90.56%,0.07,19.2,100.42,7.02,22.16
28-07-2019 06:00,22.9,89.38%,0.03,120.2,100.47,7.05,22.57
28-07-2019 07:00,23.64,84.19%,0.02,278.46,100.49,6.72,23.44
28-07-2019 08:00,24.87,77.31%,0.02,417.59,100.5,5.51,24.74
28-07-2019 09:00,25.98,70.75%,0.02,527.79,100.49,4.7,25.73
28-07-2019 10:00,26.78,66.00%,0.02,607.62,100.45,4.63,26.4
28-07-2019 11:00,27.38,63.00%,0.02,707.8,100.41,4.89,26.83
28-07-2019 12:00,27.8,60.75%,0.02,722.84,100.35,5.25,26.89
28-07-2019 13:00,28.12,58.50%,0.02,672.23,100.31,5.56,26.84
28-07-2019 14:00,28.31,57.12%,0.02,626.79,100.27,5.76,26.66
28-07-2019 15:00,28.3,56.81%,0.02,512.15,100.25,5.79,26.37
28-07-2019 16:00,28.04,57.56%,0.01,395.99,100.23,5.52,25.9
28-07-2019 17:00,27.58,59.38%,0,267.99,100.23,5.04,25.28
28-07-2019 18:00,26.9,62.62%,0,103.75,100.24,4.46,24.47
28-07-2019 19:00,25.56,69.56%,0,15.64,100.27,4.06,23.24
28-07-2019 20:00,24.76,73.75%,0.01,0,100.33,3.92,22.8
28-07-2019 21:00,24.26,76.62%,0.02,0,100.34,3.33,22.51
28-07-2019 22:00,24.15,76.88%,0.03,0,100.33,2.58,22.25
28-07-2019 23:00,24.17,77.19%,0.04,0,100.31,2.43,22.05
29-07-2019 00:00,23.66,81.75%,0.04,0,100.29,2.8,21.94
29-07-2019 01:00,23.23,86.31%,0.21,0,100.26,3.16,21.91
29-07-2019 02:00,22.94,89.69%,0.06,0,100.22,3.51,21.88
29-07-2019 03:00,22.73,92.25%,0.08,0,100.2,3.74,21.83
29-07-2019 04:00,22.57,94.12%,0.1,0,100.19,3.99,21.78
29-07-2019 05:00,22.71,94.25%,0.09,26.57,100.18,4.23,22.14
29-07-2019 06:00,23.05,93.50%,0.07,147.34,100.19,4.59,22.69
29-07-2019 07:00,23.48,92.12%,0.08,288.51,100.19,4.44,23.16
29-07-2019 08:00,24.21,87.62%,0.08,430.18,100.19,4.92,23.66
29-07-2019 09:00,25.06,81.06%,0.11,601.63,100.19,5.41,24.15
29-07-2019 10:00,26.12,73.62%,0.15,679.17,100.18,6.06,24.98
29-07-2019 11:00,27.04,66.44%,0.17,570.02,100.16,7.07,25.73
29-07-2019 12:00,27.03,62.94%,0.14,657.3,100.15,7.78,25.25
29-07-2019 13:00,26.66,64.00%,0.12,692.81,100.13,7.64,24.9
29-07-2019 14:00,26.69,64.81%,0.07,629.46,100.09,7.02,24.94
29-07-2019 15:00,27.13,63.25%,0.02,549.84,100,6.73,25.21
29-07-2019 16:00,27.1,63.19%,0.02,423.49,99.97,6.62,24.82
29-07-2019 17:00,26.74,64.75%,0.02,221.33,99.95,6.22,24.44
29-07-2019 18:00,26.11,67.94%,0.04,101.55,99.95,5.47,23.83
29-07-2019 19:00,25.18,72.56%,0.05,13.14,99.96,4.87,23.02
29-07-2019 20:00,24.53,76.19%,0.07,0,100,4.84,22.69
29-07-2019 21:00,24.06,79.06%,0.13,0,100.04,5.05,22.51
29-07-2019 22:00,23.55,82.81%,0.43,0,100.06,4.65,22.29
29-07-2019 23:00,23.01,87.19%,1.1,0,100.04,3.69,22.05
30-07-2019 00:00,22.58,90.69%,1.5,0,100,3.51,21.83
30-07-2019 01:00,22.3,93.62%,1.21,0,99.97,4.21,21.76
30-07-2019 02:00,22.25,95.50%,0.42,0,99.98,4.83,21.81
30-07-2019 03:00,22.28,95.81%,0.36,0,99.98,5.16,21.83
30-07-2019 04:00,22.3,95.56%,0.43,0,100,5.64,21.83
30-07-2019 05:00,22.36,95.19%,0.64,14.31,100.03,6.07,21.9
30-07-2019 06:00,22.51,94.44%,0.92,47.31,100.06,6.27,22.09
30-07-2019 07:00,22.72,94.50%,0.98,136.12,100.07,5.89,22.37
30-07-2019 08:00,23,92.94%,0.88,254.62,100.09,5.34,22.63
30-07-2019 09:00,23.27,89.81%,0.64,357.07,100.12,4.5,22.88
30-07-2019 10:00,23.46,87.00%,0.36,457.59,100.14,3.6,23.05
30-07-2019 11:00,23.73,83.75%,0.18,614.6,100.17,3.03,23.35
30-07-2019 12:00,24.26,78.56%,0.06,713.2,100.19,2.52,24.08
30-07-2019 13:00,25.16,70.50%,0.02,708.83,100.19,1.85,24.92
30-07-2019 14:00,26.19,61.38%,0.01,609.05,100.17,1.25,25.44
30-07-2019 15:00,27.08,54.50%,0.01,470.28,100.15,0.93,25.79
30-07-2019 16:00,27.51,51.19%,0.02,313.38,100.13,0.92,25.33
30-07-2019 17:00,27.23,52.38%,0.04,234.15,100.13,1.25,24.46
30-07-2019 18:00,26.07,60.19%,0.04,113.59,100.19,1.64,23.4
30-07-2019 19:00,24.3,72.75%,0.04,15.09,100.28,2.43,22.55
30-07-2019 20:00,23.36,76.25%,0.02,0,100.4,3.65,22.19
30-07-2019 21:00,22.38,77.31%,0.01,0,100.47,5.31,21.83
30-07-2019 22:00,21.42,79.88%,0.02,0,100.51,5.63,21.44
30-07-2019 23:00,20.95,79.19%,0.02,0,100.54,4.84,21.16
31-07-2019 00:00,20.69,77.00%,0.01,0,100.54,4.36,20.91
31-07-2019 01:00,20.38,75.69%,0.01,0,100.55,4.27,20.71
31-07-2019 02:00,19.96,75.88%,0,0,100.56,4.29,20.53
31-07-2019 03:00,19.54,76.94%,0,0,100.59,4.31,20.41
31-07-2019 04:00,19.12,78.62%,0.01,0,100.65,4.23,20.32
31-07-2019 05:00,18.95,79.56%,0.06,27.98,100.7,3.96,20.58
31-07-2019 06:00,19.3,76.81%,0.15,153.04,100.74,3.47,21.16
31-07-2019 07:00,20.08,71.56%,0.28,322.2,100.77,2.75,21.96
31-07-2019 08:00,20.87,67.88%,0.55,487.75,100.8,2.19,22.53
31-07-2019 09:00,21.49,67.19%,0.73,616.38,100.8,1.93,22.94
31-07-2019 10:00,22.07,67.56%,0.64,747.04,100.81,1.83,23.4
31-07-2019 11:00,22.92,65.06%,0.36,846.46,100.79,1.85,24.09
31-07-2019 12:00,23.94,61.75%,0.3,866.32,100.75,1.92,24.8
31-07-2019 13:00,24.72,61.00%,0.34,830.56,100.71,1.87,25.05
31-07-2019 14:00,25.24,60.69%,0.52,727.66,100.67,1.52,24.83
31-07-2019 15:00,25.85,55.75%,0.25,612.16,100.65,1.19,24.64
31-07-2019 16:00,26.14,53.19%,0.07,453.45,100.63,1.47,24.38
31-07-2019 17:00,25.78,54.62%,0.01,296.08,100.63,2.3,23.89
31-07-2019 18:00,24.54,61.31%,0,131.82,100.65,3,22.71
31-07-2019 19:00,22.96,64.75%,0,13.79,100.71,4.15,21.33
31-07-2019 20:00,21.94,62.69%,0,0,100.78,6.1,20.94
31-07-2019 21:00,20.91,65.75%,0,0,100.82,6.47,20.62
31-07-2019 22:00,20.21,69.38%,0,0,100.83,5.9,20.29
31-07-2019 23:00,19.75,73.12%,0,0,100.85,5.33,20.06
01-08-2019 00:00,19.29,77.44%,0,0,100.86,5.13,19.88
01-08-2019 01:00,18.94,81.25%,0,0,100.88,5.11,19.76
01-08-2019 02:00,18.59,85.44%,0,0,100.9,4.95,19.61
01-08-2019 03:00,18.39,88.25%,0.01,0,100.91,4.55,19.45
01-08-2019 04:00,18.38,88.69%,0.23,0,100.93,4.11,19.38
01-08-2019 05:00,18.83,86.62%,0.12,23.8,100.97,3.72,19.92
01-08-2019 06:00,19.71,83.56%,0.06,140.77,101,3.47,20.92
01-08-2019 07:00,20.6,77.88%,0.02,323.65,101.04,2.99,21.97
01-08-2019 08:00,22.11,67.50%,0,494.79,101.06,2.72,23.35
01-08-2019 09:00,23.28,61.38%,0.01,647.38,101.07,2.22,24.4
01-08-2019 10:00,23.89,60.00%,0.02,792.63,101.07,1.98,25.01
01-08-2019 11:00,24.22,59.50%,0.01,837.43,101.06,1.97,25.38
01-08-2019 12:00,24.43,57.88%,0.01,844.83,101.03,2.1,25.52
01-08-2019 13:00,24.53,56.69%,0,835.4,101,2.19,25.44
01-08-2019 14:00,24.55,55.88%,0,779.88,100.97,2.22,25.2
01-08-2019 15:00,24.48,55.50%,0,648.6,100.94,2.2,24.78
01-08-2019 16:00,24.31,55.50%,0,486.88,100.92,2.13,24.26
01-08-2019 17:00,24.02,56.00%,0,303.53,100.91,2.09,23.48
01-08-2019 18:00,23.38,59.12%,0,125.7,100.91,2.11,22.33
01-08-2019 19:00,22.12,64.25%,0,13.71,100.92,2.56,20.87
01-08-2019 20:00,21.62,64.12%,0,0,100.94,2.89,20.46
01-08-2019 21:00,21.39,64.00%,0,0,100.95,3,20.18
01-08-2019 22:00,21.23,65.88%,0,0,100.95,2.86,19.95
01-08-2019 23:00,21.14,69.25%,0,0,100.97,2.52,19.74
02-08-2019 00:00,20.9,73.38%,0,0,100.97,2.15,19.57
02-08-2019 01:00,20.48,77.94%,0,0,100.96,1.99,19.41
02-08-2019 02:00,19.94,82.38%,0,0,100.96,2.13,19.3
02-08-2019 03:00,19.63,85.00%,0,0,100.95,2.39,19.18
02-08-2019 04:00,19.29,87.19%,0,0,100.97,2.53,19.08
02-08-2019 05:00,19.16,88.12%,0.05,24.41,101,2.56,19.54
02-08-2019 06:00,20.01,84.81%,0.15,156.16,101.03,2.6,21.23
02-08-2019 07:00,20.95,77.75%,0,340.58,101.03,2.54,22.29
02-08-2019 08:00,22.42,66.88%,0,529.8,101.02,2.4,23.68
02-08-2019 09:00,23.81,55.69%,0,679.86,101,2.2,24.72
02-08-2019 10:00,24.53,52.62%,0,795.23,100.96,2.09,25.4
02-08-2019 11:00,24.87,52.25%,0,854.56,100.93,2.1,25.79
02-08-2019 12:00,25.06,52.06%,0,877.14,100.9,2.14,25.94
02-08-2019 13:00,25.13,52.06%,0.01,848.12,100.87,2.2,25.85
02-08-2019 14:00,25.05,52.62%,0.03,768.34,100.82,2.29,25.48
02-08-2019 15:00,24.79,53.62%,0.1,636.31,100.78,2.33,24.85
02-08-2019 16:00,24.58,54.31%,0.04,478.1,100.74,2.31,24.36
02-08-2019 17:00,24.27,55.25%,0,296.78,100.69,2.38,23.59
02-08-2019 18:00,23.55,58.62%,0,118.86,100.67,2.64,22.43
02-08-2019 19:00,22.27,63.38%,0,12.11,100.67,3.02,21.05
02-08-2019 20:00,21.81,65.25%,0,0,100.7,2.97,20.65
02-08-2019 21:00,21.73,65.94%,0,0,100.7,2.37,20.38
02-08-2019 22:00,21.9,65.44%,0,0,100.7,1.55,20.13
02-08-2019 23:00,21.79,66.75%,0,0,100.68,0.85,19.94
03-08-2019 00:00,21.33,69.81%,0,0,100.65,0.86,19.79
03-08-2019 01:00,21.08,72.50%,0,0,100.63,1.2,19.66
03-08-2019 02:00,20.82,74.75%,0,0,100.6,1.48,19.55
03-08-2019 03:00,20.55,76.50%,0,0,100.57,1.66,19.45
03-08-2019 04:00,20.14,77.50%,0,0,100.57,1.97,19.37
03-08-2019 05:00,19.9,76.62%,0,23.41,100.59,2.34,19.77
03-08-2019 06:00,20.76,71.19%,0,149.09,100.62,2.47,21.48
03-08-2019 07:00,21.88,63.50%,0,325.98,100.64,1.69,22.83
03-08-2019 08:00,24.03,54.12%,0,509.16,100.63,1.15,24.4
03-08-2019 09:00,25.4,47.50%,0,666.95,100.59,1.01,25.43
03-08-2019 10:00,26.22,45.19%,0,656.42,100.54,1.09,26.12
03-08-2019 11:00,26.71,45.12%,0,808.19,100.49,1.48,26.48
03-08-2019 12:00,27.11,45.31%,0,803.18,100.42,1.88,26.67
03-08-2019 13:00,27.56,45.00%,0,739.05,100.36,2.17,26.76
03-08-2019 14:00,27.98,44.31%,0,662.51,100.29,2.22,26.53
03-08-2019 15:00,28.21,44.31%,0,541.45,100.23,2.18,26.01
03-08-2019 16:00,28.1,46.50%,0,388.43,100.2,2.42,25.48
03-08-2019 17:00,27.65,50.12%,0,238.83,100.19,2.69,24.78
03-08-2019 18:00,26.91,55.31%,0,95.46,100.23,2.51,23.88
03-08-2019 19:00,25.48,63.06%,0,10.84,100.27,2.45,22.83
03-08-2019 20:00,24.44,68.75%,0,0,100.34,2.91,22.4
03-08-2019 21:00,23.61,73.38%,0,0,100.38,3.58,22.08
03-08-2019 22:00,22.94,77.19%,0,0,100.41,4.22,21.86
03-08-2019 23:00,22.37,81.00%,0,0,100.4,4.38,21.63
04-08-2019 00:00,21.94,84.31%,0,0,100.38,3.93,21.44
04-08-2019 01:00,21.55,86.94%,0.04,0,100.36,3.55,21.21
04-08-2019 02:00,21.19,89.12%,0.04,0,100.35,3.39,21.01
04-08-2019 03:00,20.9,90.62%,0.05,0,100.36,3.43,20.87
04-08-2019 04:00,20.65,91.00%,0.04,0,100.39,3.75,20.77
04-08-2019 05:00,20.68,88.88%,0.04,21.77,100.43,4.27,21.04
04-08-2019 06:00,21.19,83.56%,0.07,133.06,100.48,4.88,21.8
04-08-2019 07:00,21.59,76.62%,0.16,315.6,100.52,4.99,22.48
04-08-2019 08:00,22.26,68.62%,0.08,492.44,100.54,4.94,23.37
04-08-2019 09:00,23.07,62.06%,0.01,656.52,100.55,4.74,24.33
04-08-2019 10:00,23.83,57.88%,0,789.66,100.55,4.18,25.17
04-08-2019 11:00,24.35,56.88%,0,854.4,100.53,3.29,25.8
04-08-2019 12:00,24.79,55.44%,0,812.37,100.49,2.42,26.26
04-08-2019 13:00,25.22,53.38%,0,773.64,100.45,1.75,26.44
04-08-2019 14:00,25.58,51.19%,0,656.69,100.42,1.51,26.37
04-08-2019 15:00,25.79,50.06%,0,602.9,100.37,1.5,25.98
04-08-2019 16:00,25.78,50.00%,0,479.35,100.33,1.48,25.37
04-08-2019 17:00,25.52,50.81%,0,300.61,100.33,1.4,24.55
04-08-2019 18:00,24.8,55.56%,0,121.67,100.35,1.35,23.31
04-08-2019 19:00,23.5,62.38%,0,10.69,100.39,1.39,21.81
04-08-2019 20:00,22.83,64.31%,0,0,100.46,1.18,21.38
04-08-2019 21:00,22.38,63.50%,0,0,100.5,1.07,21.07
04-08-2019 22:00,21.99,62.25%,0,0,100.51,1.11,20.8
04-08-2019 23:00,21.67,62.12%,0,0,100.5,1.02,20.58
05-08-2019 00:00,21.4,62.62%,0,0,100.49,0.87,20.39
05-08-2019 01:00,21.1,65.69%,0,0,100.46,0.83,20.22
05-08-2019 02:00,20.92,69.00%,0,0,100.45,1.04,20.09
05-08-2019 03:00,20.8,72.12%,0.01,0,100.43,1.47,20.01
05-08-2019 04:00,20.81,73.31%,0.03,0,100.43,1.94,19.94
05-08-2019 05:00,20.72,76.62%,0.06,21.27,100.43,2.2,20.37
05-08-2019 06:00,21.4,77.69%,0.06,146.96,100.43,2.24,22.18
05-08-2019 07:00,22.3,72.50%,0.17,324.04,100.43,2.4,22.97
05-08-2019 08:00,23.44,67.75%,0.08,501.52,100.42,2.08,24.12
05-08-2019 09:00,24.55,65.44%,0.03,650.45,100.4,1.77,25.37
05-08-2019 10:00,25.47,61.75%,0.04,745.41,100.38,1.72,26.15
05-08-2019 11:00,26.06,59.06%,0.13,749.66,100.33,1.96,26.53
05-08-2019 12:00,26.46,57.75%,0.1,755.44,100.28,2.34,26.65
05-08-2019 13:00,26.71,57.38%,0.17,685.22,100.22,2.77,26.57
05-08-2019 14:00,26.83,57.69%,0.12,675.58,100.16,3.2,26.3
05-08-2019 15:00,26.87,58.31%,0.14,552.68,100.1,3.47,25.92
05-08-2019 16:00,26.8,59.12%,0.12,392.86,100.04,3.57,25.48
05-08-2019 17:00,26.44,61.00%,0.05,244.55,100,3.68,24.75
05-08-2019 18:00,25.65,65.25%,0,106.03,99.96,3.64,23.77
05-08-2019 19:00,24.45,71.44%,0,10.24,99.94,3.67,22.75
05-08-2019 20:00,24.11,73.75%,0,0,99.96,4.09,22.62
05-08-2019 21:00,23.77,76.50%,0.06,0,99.95,4.15,22.39
05-08-2019 22:00,23.33,80.06%,0.17,0,99.94,4.16,22.16
05-08-2019 23:00,23,83.19%,0.19,0,99.93,4.51,22.01
06-08-2019 00:00,22.61,86.81%,0.27,0,99.89,4.83,21.87
06-08-2019 01:00,22.21,91.06%,0.01,0,99.85,4.71,21.69
06-08-2019 02:00,21.88,95.00%,0.02,0,99.79,4.51,21.51
06-08-2019 03:00,21.74,98.00%,0.08,0,99.74,4.43,21.4
06-08-2019 04:00,21.85,98.62%,0.14,0,99.7,4.47,21.44
06-08-2019 05:00,22.12,97.19%,0.24,18.56,99.68,4.55,21.8
06-08-2019 06:00,22.7,94.06%,0.27,117.61,99.68,4.92,22.54
06-08-2019 07:00,23.09,92.06%,0.27,139.69,99.68,4.48,22.98
06-08-2019 08:00,23.83,87.75%,0.44,254.06,99.69,4.79,23.55
06-08-2019 09:00,24.77,81.06%,0.47,333.5,99.7,5.09,24.25
06-08-2019 10:00,25.42,74.75%,0.39,246.59,99.68,5.12,24.6
06-08-2019 11:00,25.59,72.06%,0.44,336.16,99.67,4.9,24.63
06-08-2019 12:00,25.62,70.88%,0.43,487.92,99.66,4.69,24.73
06-08-2019 13:00,25.5,70.94%,0.4,486.59,99.63,4.49,24.54
06-08-2019 14:00,25.22,72.31%,0.33,436.76,99.62,4.4,24.25
06-08-2019 15:00,24.77,74.56%,0.24,337.75,99.6,4.38,23.83
06-08-2019 16:00,24.3,77.44%,0.22,137.16,99.6,4.39,23.44
06-08-2019 17:00,23.82,80.75%,0.22,114.1,99.6,4.4,23.05
06-08-2019 18:00,23.31,84.25%,0.26,31.82,99.61,4.73,22.72
06-08-2019 19:00,22.92,87.19%,0.31,6.77,99.64,5.09,22.51
06-08-2019 20:00,22.73,88.88%,0.42,0,99.65,4.89,22.42
06-08-2019 21:00,22.58,89.56%,0.38,0,99.64,4,22.32
06-08-2019 22:00,22.4,89.94%,0.32,0,99.64,3.04,22.19
06-08-2019 23:00,22.23,90.12%,0.31,0,99.64,2.29,22.12
